id,reactant1_smiles,reactant2_smiles,solvent_smiles,reactant1_ratio,reactant2_ratio,solvent_ratio,reactant1_key,reactant2_key,solvent_key,product_smiles,byproduct_smiles,reaction_index_dicts,reactant1_group_smiles,reactant2_group_smiles,solvent_group_smiles,reactant1_rings,reactant2_rings,solvent_rings,reactant1_count_group,reactant2_count_group,solvent_count_group,reactant1_group_min_distances,reactant2_group_min_distances,solvent_group_min_distances,reactant1_group_max_distances,reactant2_group_max_distances,solvent_group_max_distances,reactant1_ar_sp3_balance,reactant2_ar_sp3_balance,solvent_ar_sp3_balance,reactant1_aromatic_rings,reactant2_aromatic_rings,solvent_aromatic_rings,reactant1_molfinger,reactant2_molfinger,solvent_molfinger,r1_num,r2_num,sol_num,r1_group_num,r2_group_num
403,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,1,3,1,1,0,4,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",50,150,50,100,450
404,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,1,4,0,1,0,4,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",50,200,0,100,600
405,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,2,1,2,1,0,4,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",100,50,100,200,150
406,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,2,2,1,1,0,4,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",100,100,50,200,300
407,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,2,3,0,1,0,4,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",100,150,0,200,450
408,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,3,1,1,1,0,4,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",150,50,50,300,150
409,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,3,2,0,1,0,4,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",150,100,0,300,300
410,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,4,1,0,1,0,4,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",200,50,0,400,150
411,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCC(C)C1,1,1,3,1,0,5,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,1,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",50,50,150,100,150
412,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCC(C)C1,1,2,2,1,0,5,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,1,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",50,100,100,100,300
413,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCC(C)C1,1,3,1,1,0,5,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,1,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",50,150,50,100,450
414,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCC(C)C1,1,4,0,1,0,5,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,1,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",50,200,0,100,600
415,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCC(C)C1,2,1,2,1,0,5,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,1,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",100,50,100,200,150
416,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCC(C)C1,2,2,1,1,0,5,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,1,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",100,100,50,200,300
417,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCC(C)C1,2,3,0,1,0,5,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,1,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",100,150,0,200,450
418,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCC(C)C1,3,1,1,1,0,5,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,1,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",150,50,50,300,150
419,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCC(C)C1,3,2,0,1,0,5,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,1,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",150,100,0,300,300
420,NC1C=C(N)C=CC=1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCC(C)C1,4,1,0,1,0,5,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,1,4,4,-1,4,4,-1,1.0,0.0,0.0,1,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",200,50,0,400,150
421,NC1C=C(N)C=CC=1,O=C(Cl)C1=CC(C(=O)Cl)=CC(C(=O)Cl)=C1,CCCCCC,1,1,3,1,1,0,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)c2c([H])c(C(=O)Cl)c([H])c(C(=O)Cl)c2[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 33, 'H_p': 34}]",N,C(=O)Cl,C,1,1,0,2,3,2,4,4,5,4,4,5,1.0,1.0,0.0,1,1,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",50,50,150,100,150
422,NC1C=C(N)C=CC=1,O=C(Cl)C1=CC(C(=O)Cl)=CC(C(=O)Cl)=C1,CCCCCC,1,2,2,1,1,0,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)c2c([H])c(C(=O)Cl)c([H])c(C(=O)Cl)c2[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 33, 'H_p': 34}]",N,C(=O)Cl,C,1,1,0,2,3,2,4,4,5,4,4,5,1.0,1.0,0.0,1,1,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",50,100,100,100,300
423,NC1C=C(N)C=CC=1,O=C(Cl)C1=CC(C(=O)Cl)=CC(C(=O)Cl)=C1,CCCCCC,1,3,1,1,1,0,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)c2c([H])c(C(=O)Cl)c([H])c(C(=O)Cl)c2[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 33, 'H_p': 34}]",N,C(=O)Cl,C,1,1,0,2,3,2,4,4,5,4,4,5,1.0,1.0,0.0,1,1,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",50,150,50,100,450
424,NC1C=C(N)C=CC=1,O=C(Cl)C1=CC(C(=O)Cl)=CC(C(=O)Cl)=C1,CCCCCC,1,4,0,1,1,0,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)c2c([H])c(C(=O)Cl)c([H])c(C(=O)Cl)c2[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 33, 'H_p': 34}]",N,C(=O)Cl,C,1,1,0,2,3,2,4,4,5,4,4,5,1.0,1.0,0.0,1,1,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",50,200,0,100,600
425,NC1C=C(N)C=CC=1,O=C(Cl)C1=CC(C(=O)Cl)=CC(C(=O)Cl)=C1,CCCCCC,2,1,2,1,1,0,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)c2c([H])c(C(=O)Cl)c([H])c(C(=O)Cl)c2[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 33, 'H_p': 34}]",N,C(=O)Cl,C,1,1,0,2,3,2,4,4,5,4,4,5,1.0,1.0,0.0,1,1,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",100,50,100,200,150
426,NC1C=C(N)C=CC=1,O=C(Cl)C1=CC(C(=O)Cl)=CC(C(=O)Cl)=C1,CCCCCC,2,2,1,1,1,0,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)c2c([H])c(C(=O)Cl)c([H])c(C(=O)Cl)c2[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 33, 'H_p': 34}]",N,C(=O)Cl,C,1,1,0,2,3,2,4,4,5,4,4,5,1.0,1.0,0.0,1,1,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",100,100,50,200,300
427,NC1C=C(N)C=CC=1,O=C(Cl)C1=CC(C(=O)Cl)=CC(C(=O)Cl)=C1,CCCCCC,2,3,0,1,1,0,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)c2c([H])c(C(=O)Cl)c([H])c(C(=O)Cl)c2[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 33, 'H_p': 34}]",N,C(=O)Cl,C,1,1,0,2,3,2,4,4,5,4,4,5,1.0,1.0,0.0,1,1,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",100,150,0,200,450
428,NC1C=C(N)C=CC=1,O=C(Cl)C1=CC(C(=O)Cl)=CC(C(=O)Cl)=C1,CCCCCC,3,1,1,1,1,0,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)c2c([H])c(C(=O)Cl)c([H])c(C(=O)Cl)c2[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 33, 'H_p': 34}]",N,C(=O)Cl,C,1,1,0,2,3,2,4,4,5,4,4,5,1.0,1.0,0.0,1,1,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",150,50,50,300,150
429,NC1C=C(N)C=CC=1,O=C(Cl)C1=CC(C(=O)Cl)=CC(C(=O)Cl)=C1,CCCCCC,3,2,0,1,1,0,[H]c1c([H])c(N([H])[H])c([H])c(N([H])C(=O)c2c([H])c(C(=O)Cl)c([H])c(C(=O)Cl)c2[H])c1[H],[H]Cl,"[{'N_r': 1, 'C_r': 18, 'Cl_d': 19, 'H_d': 9, 'N_p': 7, 'C_p': 8, 'Cl_p': 33, 'H_p': 34}]",N,C(=O)Cl,C,1,1,0,2,3,2,4,4,5,4,4,5,1.0,1.0,0.0,1,1,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",150,100,0,300,300
